feature_set,classifier,trial_number,state,kappa,k_best,use_smote,mlp_hidden1,mlp_hidden2,mlp_alpha,mlp_lr
C,RandomForest,47,COMPLETE,0.9440323533654954,124,False,242,21,4,1,sqrt
C,RandomForest,48,PRUNED,0.9322478595956938,94,False,221,28,5,1,sqrt
C,RandomForest,49,PRUNED,0.9344523999899308,144,False,203,10,6,2,sqrt
C,RandomForest,50,COMPLETE,0.9484920647290606,115,False,103,23,5,1,sqrt
C,RandomForest,51,COMPLETE,0.9413579166018632,101,False,113,21,5,1,sqrt
C,RandomForest,52,COMPLETE,0.945817991257328,115,False,268,16,5,1,0.3
C,RandomForest,53,COMPLETE,0.9440268348489095,124,False,480,14,6,2,0.3
C,RandomForest,54,PRUNED,0.9378366927375745,110,False,302,19,4,1,0.3
C,RandomForest,55,COMPLETE,0.9395917202807131,133,False,489,10,6,2,0.3
C,RandomForest,56,PRUNED,0.9333878871330248,100,True,397,20,8,2,0.3
C,RandomForest,57,PRUNED,0.9334419495262068,132,False,278,17,3,2,0.7
C,RandomForest,58,COMPLETE,0.9440199102472496,142,False,114,27,3,1,sqrt
C,RandomForest,59,PRUNED,0.9289809141160547,145,False,88,29,4,1,0.5
C,RandomForest,60,PRUNED,0.9333267989563943,152,False,266,20,3,3,sqrt
C,RandomForest,61,COMPLETE,0.9475834026628197,167,False,136,20,4,1,sqrt
C,RandomForest,62,PRUNED,0.9377671850718295,179,False,123,15,5,1,sqrt
C,RandomForest,63,PRUNED,0.9378750855243867,53,False,246,10,4,1,0.3
C,RandomForest,64,PRUNED,0.9378366927375745,164,False,493,21,6,3,0.3
C,RandomForest,65,PRUNED,0.9322565941820253,91,False,73,25,4,4,sqrt
C,RandomForest,66,PRUNED,0.9311154598308282,95,False,386,11,5,1,log2
C,RandomForest,67,PRUNED,0.9355396112681478,104,False,283,15,6,2,sqrt
C,RandomForest,68,PRUNED,0.9379001384797976,122,False,159,24,2,1,0.7
C,RandomForest,69,PRUNED,0.9367197573746662,115,False,109,30,6,2,log2
C,RandomForest,70,PRUNED,0.9378780280292136,163,False,487,12,6,2,0.5
C,RandomForest,71,PRUNED,0.9344651919097504,134,False,128,30,8,2,sqrt
C,RandomForest,72,PRUNED,0.9366984482143199,179,False,221,20,2,1,sqrt
C,RandomForest,73,PRUNED,0.9288582374646319,131,True,61,24,7,1,sqrt
C,RandomForest,74,COMPLETE,0.9467129573658898,140,False,70,23,2,1,sqrt
C,RandomForest,75,PRUNED,0.9399962646055737,129,False,71,26,3,1,sqrt
C,RandomForest,76,COMPLETE,0.943148812706031,127,False,198,19,8,2,0.3
C,RandomForest,77,PRUNED,0.9288582453528685,103,True,155,19,10,4,sqrt
C,RandomForest,78,PRUNED,0.9090475913534077,200,False,135,7,17,2,0.7
C,RandomForest,79,COMPLETE,0.946686777120066,99,False,126,20,2,2,0.3
C,RandomForest,80,PRUNED,0.9333348906830603,92,False,80,16,7,5,0.3
C,RandomForest,81,PRUNED,0.924472842903295,79,False,123,18,5,3,log2
C,RandomForest,82,PRUNED,0.9377716859212845,130,False,239,23,10,1,sqrt
C,RandomForest,83,COMPLETE,0.9440290941026983,93,False,103,18,4,2,0.3
C,RandomForest,84,COMPLETE,0.946729353989042,76,False,111,15,2,2,0.3
C,RandomForest,85,COMPLETE,0.947598590169281,86,False,110,17,2,1,0.3
C,RandomForest,86,COMPLETE,0.9520378337495273,90,False,101,13,3,1,0.3
C,RandomForest,87,PRUNED,0.9356224012606275,100,False,94,13,3,3,0.7
C,RandomForest,88,PRUNED,0.9344969631368764,34,False,106,14,3,1,0.3
C,RandomForest,89,PRUNED,0.9378116025288865,138,False,123,14,3,2,0.5
C,RandomForest,90,PRUNED,0.9333711646837821,115,False,169,9,4,3,0.3
C,RandomForest,91,PRUNED,0.9378130870381967,120,False,66,14,4,3,0.3
C,RandomForest,92,COMPLETE,0.9493640719160718,96,False,136,16,4,1,0.3
C,RandomForest,93,PRUNED,0.9333933217268833,110,True,91,13,7,1,0.3
C,RandomForest,94,COMPLETE,0.9449321161389092,111,False,111,13,2,2,0.3
C,RandomForest,95,PRUNED,0.9378544331025852,52,True,101,19,3,3,0.3
C,RandomForest,96,PRUNED,0.9089871107219145,86,False,89,4,4,1,0.3
C,RandomForest,97,PRUNED,0.9356460123679283,49,False,134,10,3,4,0.5
C,RandomForest,98,PRUNED,0.931158312524828,61,False,182,19,2,4,0.3
C,RandomForest,99,COMPLETE,0.9449323625487084,122,False,143,13,3,1,0.3
C,RandomForest,100,COMPLETE,0.9440357342648656,140,False,73,21,2,1,0.3
C,RandomForest,101,PRUNED,0.9389221916627044,111,False,152,13,5,1,0.3
C,RandomForest,102,PRUNED,0.9378563891066292,80,False,63,13,2,1,0.5
C,RandomForest,103,PRUNED,0.9378226502458995,90,False,154,24,5,1,0.3
C,RandomForest,104,COMPLETE,0.9431611727374865,79,False,85,15,2,1,0.3
C,RandomForest,105,COMPLETE,0.9458129308673098,94,True,198,16,4,1,0.3
C,RandomForest,106,COMPLETE,0.9458159235840793,73,True,187,21,6,1,0.3
C,RandomForest,107,PRUNED,0.9356251384027561,62,True,285,13,5,1,0.3
C,RandomForest,108,PRUNED,0.9334626225584011,70,True,137,22,8,2,0.7
C,RandomForest,109,COMPLETE,0.9431632514297844,79,False,168,23,3,1,0.5
C,RandomForest,110,COMPLETE,0.944916309218111,107,True,282,17,2,2,0.3
C,RandomForest,111,PRUNED,0.9345020639642736,77,False,101,12,5,2,sqrt
C,RandomForest,112,PRUNED,0.9268033020678459,25,True,229,19,12,1,0.3
C,RandomForest,113,PRUNED,0.93560320438254,98,False,132,14,5,1,0.3
C,RandomForest,114,PRUNED,0.940003739881581,105,True,132,22,6,2,0.3
C,RandomForest,115,PRUNED,0.9310932658927482,99,True,283,22,7,2,log2
C,RandomForest,116,PRUNED,0.9322893521701855,31,True,243,28,5,3,0.3
C,RandomForest,117,PRUNED,0.9378221626508497,142,False,207,12,4,1,0.3
C,RandomForest,118,PRUNED,0.9333430489253609,118,False,134,23,2,4,0.3
C,RandomForest,119,PRUNED,0.9312055225302116,49,False,116,14,2,1,0.7
C,RandomForest,120,PRUNED,0.9378318037408682,69,True,165,21,6,1,0.3
C,RandomForest,121,PRUNED,0.9377953230380445,141,False,118,19,4,3,sqrt
C,RandomForest,122,PRUNED,0.9378278167862535,126,False,111,10,3,1,0.3
C,RandomForest,123,PRUNED,0.9401262563895689,113,True,251,15,5,1,0.7
C,RandomForest,124,COMPLETE,0.9422786805436022,84,True,155,24,4,2,sqrt
C,RandomForest,125,PRUNED,0.9378145577843804,101,False,164,16,2,1,0.3
C,RandomForest,126,PRUNED,0.9389362392077838,100,True,159,12,2,1,0.3
C,RandomForest,127,PRUNED,0.9067816496538778,99,False,265,5,18,9,0.3
C,RandomForest,128,PRUNED,0.9312320668705502,161,False,105,19,6,1,0.7
C,RandomForest,129,COMPLETE,0.9440248477462415,139,False,96,21,2,1,sqrt
C,RandomForest,130,PRUNED,0.9177571288410045,175,False,154,8,3,10,sqrt
C,RandomForest,131,PRUNED,0.9378130870381967,118,True,417,18,3,3,0.3
C,RandomForest,132,PRUNED,0.9333489928944741,125,True,206,18,7,4,0.3
C,RandomForest,133,PRUNED,0.9400244404400371,149,True,204,13,6,1,0.3
C,RandomForest,134,PRUNED,0.902401628739673,187,False,120,12,14,10,0.7
C,RandomForest,135,PRUNED,0.9333665609090758,73,False,128,16,2,4,0.3
C,RandomForest,136,PRUNED,0.9067638489596599,29,False,254,23,10,7,0.7
C,RandomForest,137,PRUNED,0.9155560813976891,165,True,138,27,2,7,log2
C,RandomForest,138,PRUNED,0.9300088810400097,81,False,125,11,3,1,log2
C,RandomForest,139,PRUNED,0.9289292108707827,65,True,366,11,3,6,0.3
C,RandomForest,140,PRUNED,0.9400451267369545,110,False,109,17,2,2,0.3
C,RandomForest,141,COMPLETE,0.9458723440492627,149,False,62,21,3,1,0.3
C,RandomForest,142,COMPLETE,0.9458136983703073,72,True,177,19,2,1,0.3
C,RandomForest,143,PRUNED,0.9378130595119348,45,True,130,19,4,2,log2
C,RandomForest,144,PRUNED,0.93555886030453,178,False,89,14,2,3,0.3
C,RandomForest,145,PRUNED,0.9355632833392866,102,False,65,23,8,1,sqrt
C,RandomForest,146,PRUNED,0.9378354990366352,157,False,67,23,6,4,0.3
C,RandomForest,147,PRUNED,0.9290000977421562,136,False,53,18,3,4,0.5
C,RandomForest,148,PRUNED,0.9244621919470707,180,False,218,9,18,6,sqrt
C,RandomForest,149,PRUNED,0.9400229623207499,88,False,70,30,4,1,0.3
D,MLP,0,COMPLETE,0.9360931302143036,False,121,41,6.026889128682509e-06,0.00029375384576328325
D,MLP,1,PRUNED,0.9199787714496939,False,84,56,1.2674255898937221e-06,0.0812324508558869
D,MLP,2,COMPLETE,0.9378631387123824,True,26,13,3.320559103751961e-05,0.0037520558551242854
D,MLP,3,PRUNED,0.9290410873340089,True,86,11,2.8888383623653218e-05,0.001256277350380704
D,MLP,4,PRUNED,0.9312085032772617,False,27,32,0.0009163741808778788,0.000137832374550072
D,MLP,5,PRUNED,0.9311123490106281,True,19,111,0.0673224892077534,0.026619018884890575
D,MLP,6,PRUNED,0.9313376656203853,True,106,26,4.075596440072871e-06,0.0030586566669785274
D,MLP,7,PRUNED,0.9268944822655647,False,32,49,3.618723330959624e-05,0.0036324869566766076
D,MLP,8,PRUNED,0.9313172781739913,True,236,68,0.04983043837494914,0.04835952776465952
D,MLP,9,PRUNED,0.9312129287971971,False,20,13,1.6832027985721922e-06,0.0009462175356461491
D,MLP,10,PRUNED,0.9290381381446764,True,29,13,0.0001608945856283856,0.019886002590634447
D,MLP,11,COMPLETE,0.9422979708984747,False,156,103,3.533983054113127e-05,0.0013338946960907469
D,MLP,12,COMPLETE,0.9422934942045099,False,162,66,0.0001198919718742634,0.005662789401993347
D,MLP,13,PRUNED,0.9356655125531301,False,112,121,1.2366686047811754e-05,0.0024980739954257613
D,MLP,14,PRUNED,0.9345808751998033,False,90,49,0.0014076454435794899,0.02819719840475325
D,MLP,15,COMPLETE,0.9414241420708599,False,226,60,0.004047730183253857,0.0012608121970015451
D,MLP,16,PRUNED,0.9356501393053714,True,219,120,0.0004878378236855165,0.00022552246802434706
D,MLP,17,PRUNED,0.934548871119816,False,253,48,3.114464686850126e-05,0.008347097654392864
D,MLP,18,PRUNED,0.934555997471615,True,184,48,0.0004080739995695661,0.00339702598733806
D,MLP,19,PRUNED,0.935682473242766,False,51,119,0.001876525480328516,0.0031569098389684917
D,MLP,20,PRUNED,0.9357003363639314,False,224,13,9.207424743031739e-05,0.0011926612741845748
D,MLP,21,PRUNED,0.9067554010444565,False,150,68,0.04459307327890326,0.0021654879436066267
D,MLP,22,PRUNED,0.9334342874257697,False,206,59,0.0022841099196691628,0.002204925625989302
D,MLP,23,PRUNED,0.9290560612947334,False,203,99,4.169146990048895e-05,0.00016099543892089818
D,MLP,24,PRUNED,0.9378954774732606,False,228,33,0.0026348746291392417,0.0002668367039836007
D,MLP,25,PRUNED,0.9378836866590636,False,214,91,0.00017785002261115653,0.0014648294785948915
D,MLP,26,PRUNED,0.9278873143061093,False,234,20,0.007208906867418678,0.003487048757283763
D,MLP,27,PRUNED,0.9311744230999314,True,203,116,8.921674190692773e-05,0.00916350073036012
D,MLP,28,PRUNED,0.9268561445333054,False,165,118,0.006084709368514521,0.02131960415870704
D,MLP,29,PRUNED,0.933515191252489,False,206,38,2.455466472510787e-06,0.0007397173901462643
D,MLP,30,PRUNED,0.9357048269559016,True,170,15,0.0005171506753469435,0.029875404933980918
D,MLP,31,PRUNED,0.9290819683365577,True,21,14,2.8781510754340525e-05,0.002022986067907965
D,MLP,32,COMPLETE,0.9449911496649201,True,69,79,1.7642676440544327e-05,0.0013821277259636843
D,MLP,33,PRUNED,0.93569756019322,True,56,81,5.604193927524164e-05,0.0023970815411997314
D,MLP,34,PRUNED,0.9311877085162656,True,57,85,5.211842399561129e-06,0.0004810546895221496
D,MLP,35,PRUNED,0.933515191252489,False,114,47,7.358821134474256e-05,0.001954849695689388
D,MLP,36,PRUNED,0.9256710615447787,False,43,48,3.5274225095894935e-06,0.00016777020928783102
D,MLP,37,PRUNED,0.9312582119189957,True,71,27,0.0009828241671981624,0.0005171169248601112
D,MLP,38,PRUNED,0.9334684806594757,True,76,82,1.8834699312132432e-06,0.004789621072411184
D,MLP,39,PRUNED,0.9290177233823984,True,200,48,0.00823281123544634,0.00034794945184815916
D,MLP,40,PRUNED,0.9300941443908674,True,148,60,4.969888064784518e-06,0.0005872597469417926
D,MLP,41,PRUNED,0.9268549142316094,False,26,15,0.0004004985214969823,0.009924405835464877
D,MLP,42,PRUNED,0.9202043558956181,True,34,26,8.63676492833725e-05,0.00233742824728142
D,MLP,43,PRUNED,0.9268342411994152,True,17,9,0.006425188608675411,0.0011116823746487366
D,MLP,44,PRUNED,0.9136321907975946,True,16,83,0.00018265380114613474,0.00063013999434184
D,MLP,45,PRUNED,0.931219988203061,False,145,80,0.0027027010895499942,0.000366856535822244
D,MLP,46,PRUNED,0.934544813326104,False,217,102,1.7210111353302784e-06,0.004061978043110914
D,MLP,47,PRUNED,0.93128062812059,True,54,10,1.1202031740170924e-06,0.00047440841935219105
D,MLP,48,PRUNED,0.9378601671306637,False,60,95,7.851658851553438e-05,0.0006209595371945667
D,MLP,49,PRUNED,0.9378780074471772,True,34,10,2.4740401345726972e-06,0.015388531868185977
D,MLP,50,PRUNED,0.9290468727934298,False,151,67,0.0006233755164068827,0.006198878552954344
D,MLP,51,COMPLETE,0.9422862232435307,False,112,24,0.00012799843880581988,0.00047282573041087237
D,MLP,52,PRUNED,0.9334240531503408,False,95,16,0.00012530002827195561,0.00023294083995612538
D,MLP,53,PRUNED,0.9335124529289369,False,102,25,0.005116457633246744,0.0010770921160038228
D,MLP,54,PRUNED,0.9345684047585129,True,26,8,8.657009954842043e-05,0.005743237024811834
D,MLP,55,PRUNED,0.9202265199030393,False,46,11,2.744053123323635e-05,0.0028664149544480773
D,MLP,56,PRUNED,0.9180630519948807,True,30,38,0.000626812895046053,0.08303218704516198
D,MLP,57,PRUNED,0.9290186683704321,False,127,34,0.00013669388588285865,0.00028304707133382294
D,MLP,58,PRUNED,0.9357191903391537,False,126,55,2.42659588672923e-05,0.028819886776424743
D,MLP,59,PRUNED,0.9312112408385873,False,104,117,0.0003338382707864348,0.0015237862797504017
D,MLP,60,COMPLETE,0.94142138615411,False,163,70,2.9353095431608838e-05,0.004604625147983829
D,MLP,61,PRUNED,0.9334384384171633,False,115,115,8.354773001209466e-05,0.004742008337747988
D,MLP,62,PRUNED,0.9290648585271812,False,22,44,0.010314859271766319,0.006276556008754033
D,MLP,63,PRUNED,0.9312383586163823,True,87,43,6.209701044552572e-05,0.0028521643594219995
D,MLP,64,PRUNED,0.9345574536294313,False,222,69,0.0048131984749117136,0.0015866299287782294
D,MLP,65,PRUNED,0.9313525119812718,False,226,92,3.41958071207086e-05,0.008403757273827146
D,MLP,66,PRUNED,0.9357120369983201,True,211,22,4.663311013327955e-05,0.00034560854286091043
D,MLP,67,PRUNED,0.9357045715844414,False,178,55,2.36763262614694e-05,0.003886241149948844
D,MLP,68,PRUNED,0.9223290536912008,True,21,28,1.0997849201830256e-06,0.005810110507217786
D,MLP,69,PRUNED,0.9334815386183781,False,19,47,3.047614767829502e-06,0.03332405842638947
D,MLP,70,PRUNED,0.9323869255834026,False,114,60,3.841659438482998e-05,0.000604052496893521
D,MLP,71,PRUNED,0.9357387291507435,False,126,20,5.850406491899886e-06,0.0007383215271400285
D,MLP,72,PRUNED,0.931242204043031,False,113,83,6.9462189078198455e-06,0.00019385114137979105
D,MLP,73,COMPLETE,0.9449723579079754,False,232,98,0.0551447138139138,0.00016949749391256022
D,MLP,74,COMPLETE,0.9431885609198247,False,184,88,0.010792898179320155,0.00018301220578869484
D,MLP,75,COMPLETE,0.9431879588068875,False,157,115,0.08585767760169427,0.0002620059915144798
D,MLP,76,PRUNED,0.9312163313100716,False,168,121,0.05979099500795305,0.00026508818548319615
D,MLP,77,PRUNED,0.9334889829620909,False,67,69,0.01241191047982856,0.00010659993731082614
D,MLP,78,PRUNED,0.931287857979725,False,196,52,0.04083695645444871,0.00024604503426837397
D,MLP,79,PRUNED,0.9345264115544678,False,185,115,0.007583666525249398,0.000152730520351196
D,MLP,80,COMPLETE,0.9432124715606729,False,224,93,0.09805231988714017,0.00018123631581407605
D,MLP,81,COMPLETE,0.9485178927977825,False,223,106,0.0835368559372103,0.0002928240893059221
D,MLP,82,COMPLETE,0.942303930247107,False,248,77,0.06906523872120357,0.00010799750507789435
D,MLP,83,COMPLETE,0.9414261829824356,False,241,89,0.06496786896670965,0.0009190886585338676
D,MLP,84,PRUNED,0.9379249390920799,False,234,102,0.0760256343571966,0.00025323321249977765
D,MLP,85,PRUNED,0.9356928851317834,False,108,118,0.09281120305177491,0.0001801376247799445
D,MLP,86,PRUNED,0.9356579459700024,True,247,101,0.03924948405384075,0.0003373153423890032
D,MLP,87,PRUNED,0.931242204043031,False,214,60,0.0680039410716819,0.00018121782192609973
D,MLP,88,PRUNED,0.9334595209316978,False,179,119,0.07478492908965868,0.0001379283160565769
D,MLP,89,COMPLETE,0.9476574066126316,False,238,77,0.026153405673994434,0.00012591948465432657
D,MLP,90,COMPLETE,0.9431881970220946,False,240,68,0.02273703333499826,0.000210426894758712
D,MLP,91,PRUNED,0.9300876830397324,False,230,86,0.027788129895545712,0.00012734685584138886
D,MLP,92,PRUNED,0.9356552030518501,False,214,79,0.07703680140385638,0.0001169403923359784
D,MLP,93,COMPLETE,0.9449734842634501,False,220,51,0.004851635425336822,0.00024023665740144747
D,MLP,94,PRUNED,0.9334917523704809,False,253,54,0.0028073463134528553,0.00011717904656444463
D,MLP,95,COMPLETE,0.9440772702419092,False,143,60,0.011688977779662069,0.00032601280261402
D,MLP,96,PRUNED,0.9335037102468795,True,96,91,0.0014958189714071113,0.0001002704639457299
D,MLP,97,PRUNED,0.9356798404513391,True,103,79,8.582474766899303e-05,0.0007649588140989039
D,MLP,98,PRUNED,0.9356635674854885,False,88,49,0.018663086764385786,0.0004801028968417205
D,MLP,99,PRUNED,0.9204210585808974,True,138,34,4.005173259860084e-06,0.08191570749095617
D,MLP,100,COMPLETE,0.9431912444134858,False,245,123,0.001687240861730818,0.00018776746538483866
D,MLP,101,COMPLETE,0.9449474804699017,False,250,114,0.0011874562125806776,0.0003323351419430529
D,MLP,102,PRUNED,0.9379161780317168,False,118,51,0.0011189270934052855,0.00018306946963820517
D,MLP,103,PRUNED,0.9379013829224374,False,201,87,0.0037606460198343302,0.0007142096760787887
D,MLP,104,COMPLETE,0.9449716813862897,False,182,96,0.00034653832279243473,0.00012169652318070427
D,MLP,105,PRUNED,0.935674668831532,False,228,108,0.0004042226764568323,0.0002546412479982618
D,MLP,106,PRUNED,0.9290086635915459,True,42,48,2.123458708848396e-06,0.0011503316815628679
D,MLP,107,PRUNED,0.9357505783248989,False,62,13,0.025603366583617903,0.021142490743380114
D,MLP,108,PRUNED,0.9357505358781462,False,172,118,0.0010820336575717356,0.00015213925575460117
D,MLP,109,PRUNED,0.9378808744896091,False,253,123,0.0015168712999164356,0.00012053891881587433
D,MLP,110,PRUNED,0.9356704905818883,False,241,67,0.003935802005707275,0.0003130413254536593
D,MLP,111,PRUNED,0.9335035271340368,False,158,62,0.0050624370418540085,0.00014174376591535664
D,MLP,112,PRUNED,0.9356635674854885,False,246,57,0.009763666274995496,0.0003935471368183218
D,MLP,113,PRUNED,0.9290146485812512,False,242,128,0.003495890048893644,0.00027024909579217077
D,MLP,114,PRUNED,0.9334536922029352,True,58,9,0.0015859696520948287,0.0003827385548499747
D,MLP,115,PRUNED,0.9334242518018703,False,161,110,4.370060385696252e-05,0.00013472944101629118
D,MLP,116,PRUNED,0.9312584202180102,True,53,106,6.395514677796365e-05,0.00047641551517366355
D,MLP,117,PRUNED,0.9279138447229798,True,226,59,0.06660567089340504,0.00012166822694134937
D,MLP,118,COMPLETE,0.9467792191722252,False,191,68,0.014412959371621698,0.0004917218642154884
D,MLP,119,COMPLETE,0.9432014429852116,True,240,115,0.0017433750795546265,0.0006847516881249771
D,MLP,120,PRUNED,0.935719545524642,True,239,111,0.00048063383733106175,0.0007365787959907216
D,MLP,121,PRUNED,0.9346029589758555,False,118,62,0.04257964671612734,0.0008018161081817702
D,MLP,122,PRUNED,0.9301453030504898,True,164,89,0.002205349595818661,0.003076327551111731
D,MLP,123,PRUNED,0.9334682824036348,True,167,87,0.012810915324511044,0.0009642878206975485
D,MLP,124,PRUNED,0.9357135856902394,False,131,92,0.008340232349939039,0.0008291680596596288
D,MLP,125,PRUNED,0.9312510092226847,False,148,63,0.000174716183600112,0.00011352130359711084
D,MLP,126,PRUNED,0.9334815386183781,True,203,105,0.0019284685083495292,0.00024265515540625144
D,MLP,127,PRUNED,0.9379029214053995,False,136,45,0.009663607778292152,0.00021108823214150256
D,MLP,128,PRUNED,0.9312582119189957,False,194,124,0.02598279802902877,0.0007980186954719257
D,MLP,129,PRUNED,0.9334654818485284,False,215,113,0.00036115628805495474,0.0004844913084792084
D,MLP,130,PRUNED,0.935628092389581,False,255,119,0.0005372541150772907,0.0009586387046425424
D,MLP,131,PRUNED,0.9312259878680518,True,77,81,1.2331897902437843e-05,0.0024853500486518546
D,MLP,132,COMPLETE,0.9440923998166075,False,118,28,0.07852854885367277,0.0001166026652680439
D,MLP,133,PRUNED,0.9356635674854885,False,130,21,0.008941975311263327,0.00014433815515877636
D,MLP,134,PRUNED,0.9379249390920799,False,155,62,0.0871088110572514,0.0003934427512410024
D,MLP,135,PRUNED,0.9334492714987652,False,87,16,0.09949602790029917,0.00035412990808103356
D,MLP,136,PRUNED,0.9356811016175954,False,175,30,0.02461806358763191,0.00018478275419200145
D,MLP,137,COMPLETE,0.9458671234736427,False,243,11,0.07660014575883403,0.00030511444991606745
D,MLP,138,PRUNED,0.9313038447390839,False,150,19,0.0522551911869044,0.00016601172461837554
D,MLP,139,COMPLETE,0.9458661315474444,False,256,15,0.019664348015284824,0.0006179279228171995
D,MLP,140,PRUNED,0.9378836866590636,False,200,8,0.05926358201316822,0.0004231651839924505
D,MLP,141,PRUNED,0.9379955339072404,False,221,12,0.000969850105714584,0.00016189087697493813
D,MLP,142,COMPLETE,0.9449494687345077,False,154,11,0.0021731615034827063,0.0011461956717845735
D,MLP,143,PRUNED,0.9278304192502544,False,164,16,0.0003902160531341392,0.01821053611238768
D,MLP,144,COMPLETE,0.9432041520907761,True,224,17,0.01837848147440604,0.0010358698604749788
D,MLP,145,PRUNED,0.9356633572064492,True,143,11,0.009052349413642299,0.0007483966242652725
D,MLP,146,PRUNED,0.9289881747186393,False,238,15,0.005651603422585595,0.0013570319887917346
D,MLP,147,PRUNED,0.9400995308471748,True,249,15,0.009002557049742836,0.0001114471895925164
D,MLP,148,PRUNED,0.9290363137685532,False,158,16,0.0652791180184748,0.0012283948000913888
D,MLP,149,PRUNED,0.9379543752833515,False,190,12,0.08241252504402609,0.00020846717460680953
D,SVM-lineal,0,COMPLETE,0.8801730772267856,False,24.658329458549105
D,SVM-lineal,1,PRUNED,0.8402620886521145,True,0.008629132190071854
D,SVM-lineal,2,COMPLETE,0.8837438296401967,False,4.0428727350273315
D,SVM-lineal,3,PRUNED,0.8691587804992662,True,659.871107205407
D,SVM-lineal,4,PRUNED,0.8401369471420497,True,0.012329623163659839
D,SVM-lineal,5,COMPLETE,0.8846271564336403,False,1.40779231399724
D,SVM-lineal,6,PRUNED,0.8835437527607257,True,4.689400963537685
D,SVM-lineal,7,PRUNED,0.8536201275544784,False,0.1578232781079558
D,SVM-lineal,8,PRUNED,0.844678636166841,False,0.01577766363058246
D,SVM-lineal,9,PRUNED,0.8072067226176944,False,0.0018997763474111276
D,SVM-lineal,10,PRUNED,0.8823949411106323,False,709.3901230048685
D,SVM-lineal,11,PRUNED,0.8802349109250016,False,1.8119776463376092
D,SVM-lineal,12,PRUNED,0.8813489867550658,False,2.0105578623889055
D,SVM-lineal,13,PRUNED,0.8714408467757685,False,19.494858704971463
D,SVM-lineal,14,COMPLETE,0.8854487254027097,True,0.894776239795773
D,SVM-lineal,15,PRUNED,0.8780070853889443,True,0.5046278231332566
D,SVM-lineal,16,PRUNED,0.8714437335918666,True,16.622659893696586
D,SVM-lineal,17,PRUNED,0.8668926442561015,True,0.25213998534278015
D,SVM-lineal,18,COMPLETE,0.885466421597681,True,1.0003796080121385
D,SVM-lineal,19,COMPLETE,0.8854026804481308,True,0.7181097223202354
D,SVM-lineal,20,PRUNED,0.8714437335918666,True,13.738416316058592
D,SVM-lineal,21,PRUNED,0.8736123114312631,True,0.40491325831053515
D,SVM-lineal,22,COMPLETE,0.8854470831632314,True,1.0720242184146618
D,SVM-lineal,23,COMPLETE,0.8845985911633985,True,1.743319340312663
D,SVM-lineal,24,PRUNED,0.8535314698602277,True,0.06596935768718545
D,SVM-lineal,25,PRUNED,0.878071974546447,True,3.1712581243853193
D,SVM-lineal,26,PRUNED,0.8625009372144257,True,0.13149615448710425
D,SVM-lineal,27,PRUNED,0.8780735005552203,True,4.11063025197765
D,SVM-lineal,28,PRUNED,0.8692014611586751,True,41.275424460709374
D,SVM-lineal,29,PRUNED,0.8758045884143214,True,0.530411143266218
D,SVM-lineal,30,PRUNED,0.8580706982794144,True,0.12082666967718286
D,SVM-lineal,31,COMPLETE,0.886356854921235,True,1.2480438607743267
D,SVM-lineal,32,COMPLETE,0.8845782773816453,True,1.4046097060928848
D,SVM-lineal,33,PRUNED,0.8835379681281668,True,2.289888646678509
D,SVM-lineal,34,COMPLETE,0.8854620961023576,True,1.149280334618209
D,SVM-lineal,35,PRUNED,0.884659077485856,True,1.8171694560145586
D,SVM-lineal,36,PRUNED,0.7854541258684584,True,0.0010495033050674095
D,SVM-lineal,37,PRUNED,0.8646916376892713,True,0.23864249716499403
D,SVM-lineal,38,PRUNED,0.8846360353261707,True,6.8826519963212185
D,SVM-lineal,39,PRUNED,0.8492517789261604,False,0.13217411872179638
D,SVM-lineal,40,PRUNED,0.8846528197609194,True,0.9585128455485405
D,SVM-lineal,41,PRUNED,0.8846334253602023,True,1.0443751357483322
D,SVM-lineal,42,COMPLETE,0.883726686604337,True,1.4631620748106182
D,SVM-lineal,43,PRUNED,0.8824356361552312,True,0.6894211285239386
D,SVM-lineal,44,PRUNED,0.8803098859989604,True,2.810281071432515
D,SVM-lineal,45,PRUNED,0.8580706982794144,True,0.08650309554698808
D,SVM-lineal,46,PRUNED,0.8803098859989604,True,2.1058227333178428
D,SVM-lineal,47,PRUNED,0.8780070853889443,False,0.809645003220109
D,SVM-lineal,48,PRUNED,0.8691587804992662,True,434.4053589868339
D,SVM-lineal,49,PRUNED,0.8758045884143214,True,0.34326502066513137
D,SVM-lineal,50,PRUNED,0.8736787171452025,False,26.963430748160512
D,SVM-lineal,51,PRUNED,0.8735652467866198,True,0.575756922066075
D,SVM-lineal,52,PRUNED,0.8834556298982386,True,0.6929068720218295
D,SVM-lineal,53,PRUNED,0.8803157070310168,True,4.582532579757415
D,SVM-lineal,54,PRUNED,0.8712873775125527,True,0.2731302308221013
D,SVM-lineal,55,PRUNED,0.8846377654672588,True,2.4120740547838833
D,SVM-lineal,56,PRUNED,0.8736123114312631,True,0.3067670514688933
D,SVM-lineal,57,PRUNED,0.8714437335918666,True,14.357437678723723
D,SVM-lineal,58,PRUNED,0.8447829049517148,True,0.04326085998042179
D,SVM-lineal,59,PRUNED,0.883569901673362,False,1.4056103891565814
D,SVM-lineal,60,COMPLETE,0.8854620961023576,True,1.1506327092661701
D,SVM-lineal,61,COMPLETE,0.8846106752490535,True,1.6185426758902222
