feature_set,classifier,trial_number,state,kappa,k_best,use_smote,mlp_hidden1,mlp_hidden2,mlp_alpha,mlp_lr
C,kNN,78,PRUNED,0.8954076685996699,70,True,6,distance,1
C,kNN,79,PRUNED,0.9106169784602668,158,False,3,distance,1
C,kNN,80,PRUNED,0.8742074170833676,148,False,15,distance,1
C,kNN,81,COMPLETE,0.9166178165294838,92,False,6,distance,1
C,kNN,82,PRUNED,0.8980749091008884,84,False,7,distance,1
C,kNN,83,COMPLETE,0.9143318778620433,84,False,6,distance,1
C,kNN,84,COMPLETE,0.9202494144965323,80,False,6,distance,1
C,kNN,85,PRUNED,0.8876059540109906,58,False,10,distance,1
C,kNN,86,COMPLETE,0.9130223735453772,97,False,7,distance,1
C,kNN,87,PRUNED,0.8950550327509407,129,False,5,distance,2
C,kNN,88,PRUNED,0.866605247697346,20,True,11,uniform,2
C,kNN,89,COMPLETE,0.9160378933555758,72,False,6,distance,1
C,kNN,90,COMPLETE,0.9178473329656753,79,False,6,distance,1
C,kNN,91,PRUNED,0.8980485614097844,61,False,7,distance,1
C,kNN,92,PRUNED,0.8935321821605138,101,False,9,distance,1
C,kNN,93,PRUNED,0.8741765008215632,165,False,13,uniform,1
C,kNN,94,PRUNED,0.9098516696844285,83,False,5,distance,1
C,kNN,95,PRUNED,0.896627796121116,72,False,7,distance,1
C,kNN,96,PRUNED,0.9106097338812811,102,False,6,distance,1
C,kNN,97,PRUNED,0.8861893662960633,95,False,14,distance,2
C,kNN,98,COMPLETE,0.9166714436983868,75,False,6,distance,1
C,kNN,99,PRUNED,0.8652424839782269,116,False,20,uniform,1
C,kNN,100,PRUNED,0.8566324478526475,190,False,16,uniform,2
C,kNN,101,PRUNED,0.890558387228009,101,False,8,uniform,1
C,kNN,102,COMPLETE,0.9124838905511018,67,False,6,distance,1
C,kNN,103,PRUNED,0.859550591918878,187,True,10,distance,2
C,kNN,104,PRUNED,0.9120706661308071,93,False,5,distance,1
C,kNN,105,COMPLETE,0.9184249402327455,74,False,6,distance,1
C,kNN,106,PRUNED,0.8861509717755658,48,False,7,distance,1
C,kNN,107,PRUNED,0.896630782250011,73,False,7,distance,1
C,kNN,108,COMPLETE,0.9159820347426992,120,False,4,distance,1
C,kNN,109,PRUNED,0.8937046195922971,61,False,4,distance,1
C,kNN,110,PRUNED,0.9024040697061283,92,False,4,uniform,1
C,kNN,111,PRUNED,0.909840839024138,119,False,3,distance,1
C,kNN,112,PRUNED,0.9106026157327372,121,False,3,distance,1
C,kNN,113,PRUNED,0.8984901446466961,96,True,10,distance,1
C,kNN,114,PRUNED,0.8964974410776543,116,False,7,distance,1
C,kNN,115,PRUNED,0.896627796121116,72,False,7,distance,1
C,kNN,116,COMPLETE,0.9178388662728295,89,False,6,distance,1
C,kNN,117,PRUNED,0.8579604677335051,21,True,16,distance,1
C,kNN,118,COMPLETE,0.9196318939565853,86,False,6,distance,1
C,kNN,119,COMPLETE,0.9178224484747144,90,False,6,distance,1
C,kNN,120,PRUNED,0.9105387423419391,95,False,7,distance,1
C,kNN,121,PRUNED,0.8766130403127363,72,True,17,uniform,2
C,kNN,122,COMPLETE,0.9202627866213031,81,False,4,distance,1
C,kNN,123,COMPLETE,0.9172791999629425,76,False,4,distance,1
C,kNN,124,PRUNED,0.9098127006377551,85,False,3,distance,1
C,kNN,125,PRUNED,0.8667810660488146,62,False,12,uniform,2
C,kNN,126,PRUNED,0.8680967110542321,142,True,15,uniform,2
C,kNN,127,PRUNED,0.9090734760714929,89,False,3,distance,1
C,kNN,128,PRUNED,0.8964307793882358,65,False,3,distance,1
C,kNN,129,PRUNED,0.8936097155392959,76,False,5,distance,2
C,kNN,130,COMPLETE,0.9172077312910849,95,False,6,distance,1
C,kNN,131,PRUNED,0.8725337317810786,180,True,20,distance,1
C,kNN,132,PRUNED,0.8780134617616101,115,True,8,uniform,2
C,kNN,133,PRUNED,0.9150121435758857,93,False,6,distance,1
C,kNN,134,PRUNED,0.9112661149839896,99,False,7,distance,1
C,kNN,135,COMPLETE,0.9172856806313181,81,False,6,distance,1
C,kNN,136,PRUNED,0.8662612790002557,35,True,3,distance,1
C,kNN,137,COMPLETE,0.9184713820484681,83,False,6,distance,1
C,kNN,138,PRUNED,0.8965974235208591,76,False,11,distance,1
C,kNN,139,PRUNED,0.8892898223329121,56,False,5,distance,1
C,kNN,140,PRUNED,0.8951060538280786,74,False,7,distance,1
C,kNN,141,COMPLETE,0.9202494144965323,80,False,6,distance,1
C,kNN,142,PRUNED,0.8995884878515747,72,False,5,distance,1
C,kNN,143,PRUNED,0.9157636109806793,88,False,5,distance,1
C,kNN,144,COMPLETE,0.9178473329656753,79,False,6,distance,1
C,kNN,145,PRUNED,0.9105553257629994,93,False,8,distance,1
C,kNN,146,PRUNED,0.896915555745612,80,True,5,distance,1
C,kNN,147,PRUNED,0.9127661371919003,75,False,8,distance,1
C,kNN,148,PRUNED,0.8482098043408486,172,True,20,distance,2
C,kNN,149,PRUNED,0.901012831621768,86,False,7,distance,1
C,RandomForest,0,COMPLETE,0.8730474404010362,87,True,198,7,4,1,0.7
C,RandomForest,1,COMPLETE,0.8908158810609723,170,True,76,11,11,5,log2
C,RandomForest,2,PRUNED,0.8923710755572367,102,True,163,19,2,7,0.5
C,RandomForest,3,PRUNED,0.8589653189041573,75,False,137,6,11,1,sqrt
C,RandomForest,4,PRUNED,0.8689631595790761,118,False,297,29,19,6,sqrt
C,RandomForest,5,PRUNED,0.8940137673776025,90,False,113,10,12,2,0.3
C,RandomForest,6,PRUNED,0.8849180042102069,20,True,267,24,3,4,log2
C,RandomForest,7,PRUNED,0.8805301156636416,76,False,216,27,10,2,0.5
C,RandomForest,8,PRUNED,0.7884795925470063,114,True,64,3,14,4,log2
C,RandomForest,9,PRUNED,0.861865235794726,61,False,72,29,17,7,0.5
C,RandomForest,10,PRUNED,0.8748092133871359,175,False,57,23,8,5,log2
C,RandomForest,11,PRUNED,0.8923867100199159,107,True,247,10,7,4,0.7
C,RandomForest,12,PRUNED,0.8915089658408596,197,True,156,9,11,5,log2
C,RandomForest,13,PRUNED,0.821456118140169,53,True,279,4,8,1,0.3
C,RandomForest,14,PRUNED,0.8560877593102114,194,True,313,6,3,1,0.7
C,RandomForest,15,PRUNED,0.8735682525957893,71,False,88,8,3,1,0.7
C,RandomForest,16,PRUNED,0.8819667364743236,171,True,53,16,14,2,0.7
C,RandomForest,17,PRUNED,0.8644897254784405,151,True,64,15,8,10,0.7
C,RandomForest,18,COMPLETE,0.8924544414263412,170,True,86,18,14,8,log2
C,RandomForest,19,PRUNED,0.8700546706952619,176,True,66,18,18,8,log2
C,RandomForest,20,PRUNED,0.8558757053794191,134,False,148,7,14,9,log2
C,RandomForest,21,PRUNED,0.8760689236186461,164,True,50,11,9,5,log2
C,RandomForest,22,PRUNED,0.8158330885329855,97,True,122,4,5,2,0.5
C,RandomForest,23,COMPLETE,0.9050224531797593,183,True,103,19,12,7,0.3
C,RandomForest,24,COMPLETE,0.903761009923804,164,True,142,23,14,6,sqrt
C,RandomForest,25,COMPLETE,0.896680036790088,194,True,170,23,10,7,sqrt
C,RandomForest,26,COMPLETE,0.8983410795333956,195,True,178,24,12,6,sqrt
C,RandomForest,27,COMPLETE,0.9030971571625642,190,True,159,26,17,3,sqrt
C,RandomForest,28,COMPLETE,0.9007813841624299,162,True,133,28,20,2,sqrt
C,RandomForest,29,COMPLETE,0.9055214708167811,168,True,250,20,14,3,0.3
C,RandomForest,30,COMPLETE,0.9050407571445186,121,True,352,14,17,3,0.3
C,RandomForest,31,PRUNED,0.8820293263705042,127,True,313,16,18,5,0.3
C,RandomForest,32,PRUNED,0.9033190487949855,177,True,290,19,10,2,0.5
C,RandomForest,33,COMPLETE,0.9085124959957713,162,True,175,21,13,2,0.3
C,RandomForest,34,COMPLETE,0.9102450976958256,138,True,117,17,11,2,0.3
C,RandomForest,35,COMPLETE,0.9084504845139181,171,True,218,21,16,2,0.3
C,RandomForest,36,COMPLETE,0.9090894838272788,163,True,204,22,14,3,0.3
C,RandomForest,37,COMPLETE,0.9067037355689651,172,True,107,23,9,2,0.3
C,RandomForest,38,PRUNED,0.9048712850349807,112,True,137,17,10,1,sqrt
C,RandomForest,39,PRUNED,0.8880417441935549,141,False,217,25,12,4,0.3
C,RandomForest,40,PRUNED,0.8835921518255224,157,False,141,20,18,1,0.3
C,RandomForest,41,COMPLETE,0.9143830156899384,185,True,105,22,12,1,0.3
C,RandomForest,42,PRUNED,0.9033409617989033,108,True,64,19,11,3,0.3
C,RandomForest,43,PRUNED,0.9032357156896623,168,True,145,22,11,1,log2
C,RandomForest,44,COMPLETE,0.9067243530910899,124,True,155,20,13,1,0.3
C,RandomForest,45,COMPLETE,0.910809176823463,160,True,287,29,8,2,0.3
C,RandomForest,46,COMPLETE,0.907904357197068,103,True,384,27,9,1,0.3
C,RandomForest,47,COMPLETE,0.9161129136889758,177,True,352,24,7,1,0.3
C,RandomForest,48,PRUNED,0.879108736791518,164,False,367,22,5,2,0.7
C,RandomForest,49,COMPLETE,0.9090946573482563,168,True,349,25,4,4,0.3
C,RandomForest,50,COMPLETE,0.9149614680355898,174,True,331,27,7,2,0.3
C,RandomForest,51,COMPLETE,0.9114635041395587,173,True,344,28,5,3,0.3
C,RandomForest,52,COMPLETE,0.9101790070699813,196,True,376,26,6,2,sqrt
C,RandomForest,53,COMPLETE,0.9108442089276186,167,True,329,29,6,2,0.3
C,RandomForest,54,COMPLETE,0.91319335126211,149,True,233,29,4,1,0.3
C,RandomForest,55,PRUNED,0.8908374018951675,133,False,250,27,3,2,0.3
C,RandomForest,56,PRUNED,0.8937426465756895,166,True,181,30,4,3,log2
C,RandomForest,57,COMPLETE,0.9108786441253933,136,True,466,28,5,1,0.5
C,RandomForest,58,COMPLETE,0.9114750985894812,136,True,476,27,5,1,0.5
C,RandomForest,59,PRUNED,0.8848398521416568,158,True,232,27,6,1,0.7
C,RandomForest,60,PRUNED,0.8937557418432571,133,True,209,15,3,1,0.3
C,RandomForest,61,PRUNED,0.909201414535781,107,True,390,28,2,1,0.5
C,RandomForest,62,PRUNED,0.8951859995505638,147,True,406,23,7,2,0.5
C,RandomForest,63,PRUNED,0.8879356966677132,132,False,348,27,6,1,0.5
C,RandomForest,64,PRUNED,0.8950679653675075,129,True,142,29,6,1,0.3
C,RandomForest,65,COMPLETE,0.9155091579827317,156,True,401,19,3,1,log2
C,RandomForest,66,PRUNED,0.8922188932072558,148,True,435,22,5,1,log2
C,RandomForest,67,COMPLETE,0.9125687776757069,194,True,395,16,7,1,0.3
C,RandomForest,68,COMPLETE,0.9161138015385857,185,True,401,16,11,1,0.3
C,RandomForest,69,PRUNED,0.9107409553385658,194,True,287,10,13,1,0.3
C,RandomForest,70,PRUNED,0.9106546902364132,161,True,499,15,5,1,0.3
C,RandomForest,71,COMPLETE,0.9149435929613741,200,True,339,24,10,1,0.3
C,RandomForest,72,PRUNED,0.8879549686855661,197,True,119,26,12,2,0.7
C,RandomForest,73,COMPLETE,0.9184828949932372,189,True,494,20,10,1,0.3
C,RandomForest,74,PRUNED,0.8907989247934756,183,True,282,17,13,2,0.7
C,RandomForest,75,COMPLETE,0.910800358965056,178,True,335,15,10,1,sqrt
C,RandomForest,76,PRUNED,0.882258194658567,169,False,341,8,9,1,log2
C,RandomForest,77,PRUNED,0.8907518405355546,148,True,473,15,2,4,log2
C,RandomForest,78,PRUNED,0.8893730802899092,181,False,269,16,10,1,0.3
C,RandomForest,79,PRUNED,0.9114011062022171,191,True,462,21,14,2,0.3
C,RandomForest,80,PRUNED,0.8922544280193528,158,True,415,22,10,2,0.3
C,RandomForest,81,COMPLETE,0.9184813702046831,191,True,293,22,5,1,0.3
C,RandomForest,82,COMPLETE,0.9083351386163147,194,True,451,16,3,1,log2
C,RandomForest,83,PRUNED,0.9106887513270361,184,True,74,24,13,1,0.3
C,RandomForest,84,PRUNED,0.8879789019034269,181,False,125,24,11,1,0.5
C,RandomForest,85,PRUNED,0.8937428272875987,190,True,381,29,17,1,0.5
C,RandomForest,86,COMPLETE,0.9108262709909776,185,True,181,25,7,1,0.3
C,RandomForest,87,PRUNED,0.7913559983481984,158,False,500,3,3,10,0.3
C,RandomForest,88,PRUNED,0.8922343976633635,189,True,445,20,11,1,log2
C,RandomForest,89,COMPLETE,0.9143752014698029,196,True,347,24,8,1,0.3
C,RandomForest,90,PRUNED,0.9121303264459313,182,True,359,24,7,1,0.3
C,RandomForest,91,PRUNED,0.8877733425244055,196,False,280,24,2,1,log2
C,RandomForest,92,PRUNED,0.8833225163028766,189,True,438,19,9,1,0.7
C,RandomForest,93,PRUNED,0.895092995632324,173,True,476,14,13,1,0.5
C,RandomForest,94,PRUNED,0.8921467087223253,194,True,99,22,17,1,0.5
C,RandomForest,95,COMPLETE,0.908968678017802,176,True,200,20,3,2,sqrt
C,RandomForest,96,PRUNED,0.8937292140999183,189,False,424,26,8,1,0.3
C,RandomForest,97,PRUNED,0.8687658188598332,86,True,272,21,17,8,0.7
C,RandomForest,98,COMPLETE,0.9149611435079134,162,True,294,27,2,1,0.3
C,RandomForest,99,COMPLETE,0.9149581537828949,189,True,222,21,3,2,0.3
C,RandomForest,100,COMPLETE,0.9173585310911863,199,True,168,18,5,1,0.3
C,RandomForest,101,PRUNED,0.8877312536360034,186,True,95,16,5,2,log2
C,RandomForest,102,PRUNED,0.8921638555644065,126,True,353,24,2,1,0.3
C,RandomForest,103,COMPLETE,0.9137515744175421,184,True,267,18,5,3,0.3
C,RandomForest,104,PRUNED,0.8909183715984976,181,True,127,8,4,1,0.3
C,RandomForest,105,PRUNED,0.9128683334858398,149,True,247,19,2,1,log2
C,RandomForest,106,PRUNED,0.9106648365760841,195,True,119,15,5,3,0.3
C,RandomForest,107,COMPLETE,0.9196487468819379,199,True,93,17,9,1,0.3
C,RandomForest,108,PRUNED,0.8938205161833693,173,True,73,14,10,2,0.3
C,RandomForest,109,PRUNED,0.9121948602652004,164,True,207,16,10,1,0.3
C,RandomForest,110,PRUNED,0.8603137223730107,48,False,301,30,3,8,sqrt
C,RandomForest,111,COMPLETE,0.917320248401769,199,True,444,20,12,1,0.3
C,RandomForest,112,PRUNED,0.9121602895553851,180,True,443,17,12,2,0.3
C,RandomForest,113,COMPLETE,0.9161061208352057,187,True,117,20,2,1,0.3
C,RandomForest,114,PRUNED,0.8879891989751916,187,True,71,23,5,1,0.7
C,RandomForest,115,PRUNED,0.9121356337881781,172,True,95,24,2,2,0.3
C,RandomForest,116,PRUNED,0.9121265530906593,194,True,72,12,7,1,sqrt
C,RandomForest,117,COMPLETE,0.9137907016893483,199,True,215,24,4,2,0.3
C,RandomForest,118,PRUNED,0.8893271920138264,177,True,167,18,3,3,0.7
C,RandomForest,119,COMPLETE,0.9161801007588137,192,True,165,17,4,2,0.3
C,RandomForest,120,PRUNED,0.8966677757036678,142,True,95,22,2,1,0.5
C,RandomForest,121,COMPLETE,0.9178690829832824,188,True,198,18,2,1,0.3
C,RandomForest,122,PRUNED,0.8923933777322757,200,False,71,22,9,3,0.3
C,RandomForest,123,PRUNED,0.8923716489090141,188,False,170,12,3,2,0.3
C,RandomForest,124,COMPLETE,0.9161434093078986,199,True,176,20,2,1,0.5
C,RandomForest,125,PRUNED,0.8937803180970432,177,True,183,21,3,2,0.5
C,RandomForest,126,COMPLETE,0.9161412164170644,180,True,159,14,2,1,0.3
C,RandomForest,127,PRUNED,0.9062354187097552,194,True,99,20,5,1,0.5
C,RandomForest,128,PRUNED,0.885051103943286,181,True,123,8,5,3,0.5
C,RandomForest,129,COMPLETE,0.915547927122079,194,True,224,16,2,1,0.3
C,RandomForest,130,COMPLETE,0.9149781100775275,199,True,182,16,4,1,0.3
C,RandomForest,131,COMPLETE,0.9155682138234613,183,True,151,18,4,1,0.3
C,RandomForest,132,PRUNED,0.90999595730905,189,True,102,19,7,1,0.3
C,RandomForest,133,PRUNED,0.8879192794704676,191,False,217,16,3,1,0.5
C,RandomForest,134,COMPLETE,0.9179389524776369,165,True,146,16,2,1,0.3
C,RandomForest,135,PRUNED,0.8922089168825917,140,True,462,24,14,1,sqrt
C,RandomForest,136,COMPLETE,0.9173286128905771,182,True,126,14,3,1,0.3
C,RandomForest,137,PRUNED,0.8996269727839289,151,True,208,13,2,1,0.3
C,RandomForest,138,PRUNED,0.8981127719746322,198,True,102,14,2,3,0.3
C,RandomForest,139,PRUNED,0.9077632223854173,99,True,77,17,4,1,0.3
C,RandomForest,140,PRUNED,0.9136027474969796,142,True,121,21,3,1,0.3
C,RandomForest,141,COMPLETE,0.9149779129538874,179,True,121,14,3,1,0.3
C,RandomForest,142,PRUNED,0.8732660307437972,76,False,189,14,10,6,sqrt
C,RandomForest,143,COMPLETE,0.9161611952082926,150,True,128,16,6,2,0.3
C,RandomForest,144,PRUNED,0.8907591722365578,189,True,120,23,2,2,log2
C,RandomForest,145,PRUNED,0.8895355612493127,191,False,415,14,18,2,0.3
C,RandomForest,146,PRUNED,0.8908022301380197,157,True,144,16,2,4,0.3
C,RandomForest,147,PRUNED,0.8733323007952098,34,True,85,15,5,10,0.3
C,RandomForest,148,PRUNED,0.8778133541563942,180,False,218,9,18,6,sqrt
C,RandomForest,149,PRUNED,0.8923004390860865,179,False,156,21,3,1,0.3
D,MLP,0,COMPLETE,0.9018522628437079,False,121,41,6.026889128682509e-06,0.00029375384576328325
D,MLP,1,PRUNED,0.7535188818274104,False,84,56,1.2674255898937221e-06,0.0812324508558869
D,MLP,2,PRUNED,0.8818269640240772,True,26,13,3.320559103751961e-05,0.0037520558551242854
D,MLP,3,PRUNED,0.8848869468557564,True,86,11,2.8888383623653218e-05,0.001256277350380704
D,MLP,4,PRUNED,0.8832078186885769,False,27,32,0.0009163741808778788,0.000137832374550072
D,MLP,5,PRUNED,0.8922888781394678,True,19,111,0.0673224892077534,0.026619018884890575
D,MLP,6,PRUNED,0.8979988734637846,True,106,26,4.075596440072871e-06,0.0030586566669785274
D,MLP,7,PRUNED,0.8951671019555844,False,32,49,3.618723330959624e-05,0.0036324869566766076
D,MLP,8,PRUNED,0.8790691825763881,True,236,68,0.04983043837494914,0.04835952776465952
D,MLP,9,PRUNED,0.8817416849528963,False,20,13,1.6832027985721922e-06,0.0009462175356461491
D,MLP,10,PRUNED,0.900958514989296,False,95,40,3.864191309269568e-06,0.00033513201942705933
D,MLP,11,COMPLETE,0.9042276761644894,False,88,54,2.304377623406937e-06,0.00033217578999447466
D,MLP,12,COMPLETE,0.9078318073530239,True,144,85,2.6349292352665647e-05,0.0001525377221189074
D,MLP,13,PRUNED,0.9076296117253173,True,208,127,1.5303506230275312e-05,0.0001666555290049902
D,MLP,14,PRUNED,0.8908752409451922,True,51,58,3.278962359781329e-05,0.00014959303306081884
D,MLP,15,PRUNED,0.8922045787293996,True,168,62,5.465289254835553e-05,0.002207224394835294
D,MLP,16,PRUNED,0.9047339534802566,True,138,41,1.2918200142563819e-06,0.0001429654817025594
D,MLP,17,PRUNED,0.8951714608430803,True,69,120,1.2283274893508866e-06,0.001890326580750499
D,MLP,18,PRUNED,0.893546762542379,False,187,52,0.00242252782604308,0.0002814923536265173
D,MLP,19,PRUNED,0.8936377797824191,True,65,82,0.0012835274846127991,0.0005948067687859969
D,MLP,20,PRUNED,0.8921409648580834,False,57,111,1.1250202466187351e-06,0.0002216054999003614
D,MLP,21,PRUNED,0.9038764290966232,False,190,14,5.3968784031272335e-05,0.00015934908954153197
D,MLP,22,PRUNED,0.906167156464436,False,128,47,1.5343953285267458e-05,0.0031983194208667636
D,MLP,23,PRUNED,0.8935872903440332,False,181,56,1.129293227495724e-05,0.0001126900144187407
D,MLP,24,COMPLETE,0.9066416670144664,True,164,44,0.00016818072444704451,0.00014616838452492556
D,MLP,25,COMPLETE,0.9030893030564293,True,226,50,0.00030487378578777306,0.00020584723031350297
D,MLP,26,PRUNED,0.8980159547244282,True,220,15,0.00042137088559863914,0.000631234732777224
D,MLP,27,COMPLETE,0.9078463875572922,True,95,35,0.0002637904597413506,0.00016175555689398294
D,MLP,28,PRUNED,0.9039567932256424,True,107,34,7.991172310202386e-05,0.00021785139050010317
D,MLP,29,PRUNED,0.8863951225345816,True,73,29,0.008988529002350271,0.0002805182465898189
D,MLP,30,PRUNED,0.8862870890197135,False,119,18,0.0437944082260411,0.0020242502653297755
D,MLP,31,PRUNED,0.9046426534242265,True,94,78,6.949797612361462e-05,0.0001230749432210401
D,MLP,32,PRUNED,0.8906545250520335,True,99,34,0.000826005191720945,0.00011490774998396366
D,MLP,33,PRUNED,0.8935846297027461,False,120,86,3.444638243161359e-06,0.0006806038669882286
D,MLP,34,PRUNED,0.8816547502384785,False,58,59,0.0002270864144872807,0.00032640123144413044
D,MLP,35,PRUNED,0.8877966295449664,True,22,91,0.0003554517005902214,0.005950493881684403
D,MLP,36,PRUNED,0.9023816269034068,False,43,48,3.5274225095894935e-06,0.00016777020928783102
D,MLP,37,PRUNED,0.8618221175733971,True,48,9,1.2297998992144165e-06,0.0465884760215535
D,MLP,38,COMPLETE,0.9042407321039626,False,181,8,1.8171764173784264e-06,0.007887285166453569
D,MLP,39,PRUNED,0.883167063823725,False,243,9,1.4584416154562712e-06,0.008078813685137609
D,MLP,40,PRUNED,0.8586037705656704,True,50,126,9.243306488093745e-06,0.09742628737880436
D,MLP,41,PRUNED,0.9076195648341473,False,61,11,3.2077691655618844e-05,0.006274932542702513
D,MLP,42,PRUNED,0.4525696295338914,False,225,18,2.9029174118391925e-05,0.08553015281562863
D,MLP,43,PRUNED,0.893769972113932,False,101,8,3.3185623003181794e-06,0.001550012560187141
D,MLP,44,PRUNED,0.8548200130726213,False,22,23,0.00010675324415660541,0.05972370463536302
D,MLP,45,PRUNED,0.8773440481433445,True,21,13,0.006219477445318806,0.001502407043995021
D,MLP,46,PRUNED,0.9084010803446604,True,153,8,3.876045209991845e-05,0.006753002390653435
D,MLP,47,PRUNED,0.8759762857581208,False,18,80,0.019105818771718432,0.0005601462469416635
D,MLP,48,PRUNED,0.881828434341021,False,125,10,4.210989790596093e-06,0.012759626912090828
D,MLP,49,PRUNED,0.9046936119904925,True,73,21,0.0003891202195452745,0.0024281060213671326
D,MLP,50,PRUNED,0.9076041581448786,True,88,81,3.2921698306053618e-06,0.00027469363500589515
D,MLP,51,COMPLETE,0.9066023950010635,True,242,45,0.0006789480345501079,0.0003276777667234019
D,MLP,52,COMPLETE,0.904845756483766,True,246,35,0.0008313364894362858,0.0009727672366799012
D,MLP,53,PRUNED,0.8891163527665525,True,233,81,0.011031238595120877,0.0016416363689028366
D,MLP,54,PRUNED,0.8950462211671955,True,175,36,0.0005450117713849697,0.0005101829853862412
D,MLP,55,PRUNED,0.8979506870277332,True,160,31,0.007879654332059768,0.0005796499828996381
D,MLP,56,PRUNED,0.9046921179504884,True,245,43,0.0052544038027952334,0.00010059894875526125
D,MLP,57,PRUNED,0.9046152018002289,False,242,49,0.0006188192756195074,0.001910732265115755
D,MLP,58,PRUNED,0.8995057483967509,True,232,37,3.471196560087945e-05,0.00034580514128937915
D,MLP,59,PRUNED,0.9054161509172884,True,200,61,0.0006181476494912589,0.0008517226968759069
D,MLP,60,PRUNED,0.8744831991347537,True,21,8,0.0002675042677662377,0.06607315821158125
D,MLP,61,PRUNED,0.8922437918282062,False,57,128,0.06945723820710058,0.0022210936269845033
D,MLP,62,COMPLETE,0.9042773175553842,True,182,78,0.00013386796943898053,0.0002214485585484007
D,MLP,63,PRUNED,0.8891959027814578,True,149,87,6.813724985674039e-05,0.00010716084523437637
D,MLP,64,PRUNED,0.8950708817644939,True,50,9,1.1769704733914263e-05,0.0001388022163747081
D,MLP,65,COMPLETE,0.9083881543627411,True,153,34,0.0005672189370217335,0.009594099027181063
D,MLP,66,PRUNED,0.9032361362554333,True,115,51,6.291159241420037e-05,0.006654172100691415
D,MLP,67,PRUNED,0.896483960701653,True,119,28,0.002556106535512036,0.013037348805670644
D,MLP,68,PRUNED,0.9009423064521358,True,173,46,9.891231051226494e-05,0.0001594935081931079
D,MLP,69,PRUNED,0.8997303388681841,True,156,107,0.0014076622298511924,0.00025437104919065023
D,MLP,70,PRUNED,0.9061969085674662,True,166,26,0.00025416788994742014,0.008490433011743348
D,MLP,71,PRUNED,0.8980939209374738,True,120,62,0.0013914912335813094,0.01212949465302241
D,MLP,72,PRUNED,0.9055016108713231,True,54,22,0.00012471655889360664,0.0002605899024599697
D,MLP,73,PRUNED,0.8994697606562256,True,250,92,0.0004349443447810605,0.0001276103249953759
D,MLP,74,PRUNED,0.9060861346967893,True,91,72,0.00017786236861973054,0.0005961542476252739
D,MLP,75,COMPLETE,0.9049039093208009,True,236,27,0.004407476714066682,0.0011648294880873791
D,MLP,76,PRUNED,0.8950583684499087,False,215,18,0.002093475089510836,0.00030343743310515633
D,MLP,77,PRUNED,0.8965705865360347,True,230,29,0.0023167513513818704,0.0024265172768229166
D,MLP,78,PRUNED,0.886256558867674,True,131,69,7.667658872028174e-05,0.0005534999197083003
D,MLP,79,PRUNED,0.9061232605088819,True,238,33,0.001786182586956118,0.0012745302203278762
D,MLP,80,PRUNED,0.905443090860928,True,172,31,0.03920588887159949,0.0049834311338137535
D,MLP,81,COMPLETE,0.9036684839283353,True,253,18,0.002923805366145637,0.00031036079802211077
D,MLP,82,PRUNED,0.8951997377705555,False,47,38,0.00096741100562956,0.006662157676017489
D,MLP,83,PRUNED,0.8996435365026165,False,165,13,1.4126997981941263e-06,0.003392408769066975
D,MLP,84,PRUNED,0.881853534309155,False,30,39,1.1494228480044743e-06,0.02168356443292332
D,MLP,85,PRUNED,0.8980990859816936,False,173,8,4.35140786849995e-05,0.014356903226890278
D,MLP,86,PRUNED,0.8966669322411005,False,90,31,0.0003066121355875281,0.0001988910598492686
D,MLP,87,PRUNED,0.8920121925440533,True,103,25,0.000589416726122912,0.000322230321933959
D,MLP,88,COMPLETE,0.9054443501614946,True,224,40,0.0002878610065277867,0.0002919223220374404
D,MLP,89,PRUNED,0.8920430183042531,False,169,47,0.0002154992941557247,0.02838153312289795
D,MLP,90,PRUNED,0.8664881643735708,True,121,28,5.6335502562252103e-05,0.07493032921287558
D,MLP,91,PRUNED,0.901724382222653,True,251,22,7.04482872568993e-05,0.00010103434898796298
D,MLP,92,PRUNED,0.9068270633807033,True,209,49,0.0003515180793547937,0.00030163192839395266
D,MLP,93,PRUNED,0.903839533920848,False,225,8,5.919497536922089e-05,0.0013757444637984267
D,MLP,94,PRUNED,0.89800610132062,True,211,29,0.0005155908477330623,0.0001860519616649079
D,MLP,95,PRUNED,0.8952029120732671,True,140,14,0.046321286920364524,0.0008326987515026416
D,MLP,96,PRUNED,0.8935770701156497,True,80,54,0.0010550432213887835,0.00021129202506537734
D,MLP,97,PRUNED,0.8980012341518502,True,216,35,0.00018335665057163427,0.0007201171352406878
D,MLP,98,PRUNED,0.8995701778124175,True,239,50,2.780195361267443e-05,0.00012898993166929936
D,MLP,99,PRUNED,0.8965215367153248,True,236,52,0.0023014791392506075,0.0005202158470136114
D,MLP,100,PRUNED,0.8834976850896437,True,26,24,0.056112474039404024,0.05043001913418591
D,MLP,101,PRUNED,0.8980192582545585,False,94,64,9.587235541978466e-06,0.0001444988053725477
D,MLP,102,PRUNED,0.8951085395351206,False,149,111,0.0002792916271745281,0.00013540776722056983
D,MLP,103,PRUNED,0.8712944380277731,False,190,12,1.6358271285014778e-06,0.024093349848696526
D,MLP,104,PRUNED,0.8936276418944846,False,87,60,2.0934945648708428e-06,0.0005126670980852738
D,MLP,105,PRUNED,0.901030922946974,True,142,43,7.042989194723593e-05,0.00010435193301962088
D,MLP,106,PRUNED,0.9075963704667969,True,148,91,7.154673313742211e-06,0.00016259167135054
